,N53,N87,N108,T53,T87,T108
ENSG00000236255,63.317316347774586,88.79403357697602,666.0984477885244,84.94719962812101,36.75830417772935,176.1078637947486
ENSG00000236287,2341.7356681002348,4756.155603025392,2270.790162915424,1851.4395677984448,2785.0281101466853,4049.025430388352
ENSG00000236296,94.47345613794938,98.1407739534998,46.58031103416254,19.44574449318433,185.35570404514587,27.65330092644813
ENSG00000236304,13.065477976524914,84.78828770132296,104.80569982686572,22.516125202634488,7.038824204246045,4.366310672597073
ENSG00000236305,61.3072428129246,10.681989001741476,3.493523327562191,36.84456851340189,37.540395755978906,43.66310672597073
ENSG00000236308,13.065477976524914,24.702099566527163,15.138601086102828,27.633426385051415,14.07764840849209,4.366310672597073
ENSG00000236313,19.095698581074874,99.47602257871749,1.1645077758540636,1.0234602364833858,171.27805563665376,0.0
ENSG00000236333,179.90158136907382,450.6464110109685,8712.847178940105,2.0469204729667716,0.0,0.0
ENSG00000236364,10.050367674249934,14.68773487739453,3.493523327562191,13.304983074284015,37.540395755978906,40.752232944239346
ENSG00000236383,30.1511030227498,58.083315196969274,32.60621772391378,31.727267330984958,118.87791989393321,29.10873781731382
ENSG00000236397,5.025183837124967,6.00861881347958,168.85362749883922,8.187681891867086,28.937388395233743,109.15776681492682
ENSG00000236404,15.0755515113749,98.80839826610865,728.9818676846438,23.53958543911787,25.026930503985938,78.59359210674731
ENSG00000236423,14.070514743949907,12.684861939568002,26.78367884464346,16.375363783734173,41.45085364722671,55.30660185289626
ENSG00000236431,13.065477976524914,21.363978003482952,38.4287566031841,11.258062601317244,44.579219960224954,55.30660185289626
ENSG00000236432,55.27702220837464,61.421436760013485,55.896373240995054,28.656886621534802,43.015036803725835,158.64262110436033
ENSG00000236439,75.3777575568745,186.93480753047584,64.0479276719735,52.196472060652674,347.2486607428049,192.1176695942712
ENSG00000236456,46.231691301549695,38.054585818704005,61.71891212026537,144.30789334415738,83.68379887270298,33.47504848991089
ENSG00000236540,117.58930178872423,61.421436760013485,97.81865317174135,92.11142128350471,50.053861007971875,46.57398050770211
ENSG00000236548,52.261911906099655,104.14939276697939,58.22538879270318,13.304983074284015,5.474641047746924,34.93048538077658
ENSG00000236552,1254.2858857463918,1201.723762695916,841.939121942488,570.0673517212458,1104.3133084883796,1362.2889298502866
ENSG00000236609,1622.1293426239395,547.4519363392507,554.3057013065343,1305.9352617528002,102.45399675069244,538.5116496203057
ENSG00000236618,212.0627579266736,42.727956006965904,305.10103727376463,122.8152283780063,168.93178090190509,84.41533967021007
ENSG00000236675,113.56915471902425,53.40994500870738,54.73186546514099,518.8943398970765,546.6820131964429,49.48485428943349
ENSG00000236682,52.261911906099655,54.74519363392506,52.40284991343286,45.032250405268975,60.22105152521617,128.0784463961808
ENSG00000236699,610.057317826971,1309.8789013385485,18.632124413665018,550.6216072280615,2004.5007150536237,1043.5482507507004
ENSG00000236723,18.09066181364988,16.022983502612213,19.79663218951908,1.0234602364833858,28.937388395233743,16.0098057995226
ENSG00000236740,54.27198544094964,140.8687299604657,22.12564774122721,16.375363783734173,3.128366312998242,423.5321352419161
ENSG00000236753,135.6799636023741,196.94917221960847,152.55051863688232,137.14367168877368,311.2724481433251,273.6221354827499
ENSG00000236772,8.040294139399947,4.005745875653053,5.822538879270318,10.234602364833858,17.206014721490334,32.0196115990452
ENSG00000236778,105.52886057962431,129.5191166461154,107.13471537857384,45.032250405268975,116.53164515918452,183.38504824907707
ENSG00000236801,20.100735348499867,48.06895050783664,26.78367884464346,19.44574449318433,25.026930503985938,106.24689303319545
ENSG00000236809,11.055404441674927,19.361105065656425,9.316062206832509,16.375363783734173,19.552289456239016,36.38592227164227
ENSG00000236810,86.43316199854944,69.43292851131959,72.19948210295195,52.196472060652674,68.82405888596134,104.79145614232975
ENSG00000236814,11.055404441674927,22.699226628700636,23.29015551708127,11.258062601317244,22.68065576923726,16.0098057995226
ENSG00000236824,351.7628685987477,60.086188134795805,193.30829079177457,143.284433107674,30.501571551732862,548.6997078563655
ENSG00000236829,23.115845650774848,17.358232127829897,33.77072549976784,33.77418780395173,60.22105152521617,93.14796101540422
ENSG00000236830,222.11312560092355,235.6713823509213,73.36398987880601,427.80637885005524,435.6250090850053,737.9065036689053
ENSG00000236841,4.0201470696999735,26.70497250435369,22.12564774122721,36.84456851340189,12.513465251992969,21.831553362985364
ENSG00000236850,138.6950739046491,166.2384538396017,161.86658084371484,143.284433107674,171.27805563665376,206.67203850292813
ENSG00000236859,424.1255158533472,289.0813273596287,513.547929151642,271.2169626680972,358.19794283829873,379.86902851594533
ENSG00000236861,29.146066255324808,40.72508306913937,30.277202172205655,11.258062601317244,15.641831564991211,240.147086992839
ENSG00000236871,19.095698581074874,8.679116063914948,40.75777215489222,9.211142128350472,41.45085364722671,2.910873781731382
ENSG00000236882,407.03989080712233,61.421436760013485,95.4896376200332,9.211142128350472,16.42392314324077,2215.1749478975817
ENSG00000236901,524.6291925958466,277.0640897326695,371.4779804974463,348.99994064083455,85.2479820292021,1082.8450468040742
ENSG00000236914,17.085625046224887,65.42718263566654,147.89248753346607,28.656886621534802,52.40013574272056,49.48485428943349
ENSG00000237017,53.26694867352465,24.03447525391832,16.30310886195689,55.26685277010283,69.6061504642109,11.643495126925528
ENSG00000237032,30.1511030227498,7.343867438697265,18.632124413665018,9.211142128350472,41.45085364722671,21.831553362985364
ENSG00000237036,210.05268439182362,439.29679769661817,356.33937941134343,165.8005583103085,433.27873435025657,595.2736883640677
ENSG00000237037,154.775662183449,77.4444202626257,123.43782424053074,102.34602364833857,143.90485039791915,77.13815521588162
ENSG00000237039,449.25143503897203,176.9204428413432,281.8108817566834,291.68616739776496,157.20040722816168,982.4199013343414
ENSG00000237094,11.055404441674927,34.716464255659794,25.6191710687894,6.140761418900315,21.116472612738136,16.0098057995226
ENSG00000237118,24.12088241819984,11.349613314350318,72.19948210295195,19.44574449318433,9.385098938994727,30.56417470817951
ENSG00000237125,105.52886057962431,252.36199016614236,287.6334206359537,63.454534661969916,18.770197877989453,10.188058236059836
ENSG00000237126,100.50367674249934,67.43005557349306,82.68005208563851,134.07329097932353,77.4270662467065,59.67291252549333
ENSG00000237149,122.6144856258492,27.37259681696253,115.2862698095523,84.94719962812101,103.236088328942,32.0196115990452
ENSG00000237172,590.9616192458961,450.6464110109685,645.1373078231512,1224.0584428341294,693.7152299073603,1520.931550954647
ENSG00000237181,11.055404441674927,8.679116063914948,13.974093310248763,20.469204729667716,13.29555683024253,18.92067958125398
ENSG00000237187,325.63191264569787,611.5438703496994,744.1204687707466,684.6948982073851,89.94053149869947,90.23708723367284
ENSG00000237188,94.47345613794938,92.13215514002023,111.79274648199011,62.43107442548653,473.9474964192337,180.47417446734568
ENSG00000237190,1477.4040481147404,869.9144793293215,1522.011663041261,2670.2077569851535,1081.6326527191422,1180.3593184920753
ENSG00000237214,54.27198544094964,40.72508306913937,51.2383421375788,30.703807094501574,38.32248733422847,107.70232992406113
ENSG00000237238,20.100735348499867,22.031602316091792,118.77979313711448,16.375363783734173,14.859739986741651,219.77097052071935
ENSG00000237248,334.6772435525228,298.42806773615246,239.8886018259371,75.73605749977055,41.45085364722671,2667.8158209568114
ENSG00000237264,9.04533090682494,32.045967005224426,33.77072549976784,26.60996614856803,31.283663129982422,17.46524269038829
ENSG00000237276,55.27702220837464,44.73082894479243,31.441709948059717,51.173011824169286,100.88981359419331,21.831553362985364
ENSG00000237289,92.46338260309939,83.45303907610528,18.632124413665018,12.28152283780063,0.0,1216.7452407637177
ENSG00000237296,14.070514743949907,31.378342692615586,52.40284991343286,8.187681891867086,26.59111366048506,20.376116472119673
ENSG00000237298,256.2843756933733,397.90409031486996,322.5686539115756,224.13779178986147,183.79152088864674,427.89844591451316
ENSG00000237310,64.32235311519958,62.75668538523117,118.77979313711448,93.1348815199881,118.09582831568365,171.74155312215154
ENSG00000237330,350.7578318313227,101.47889551654401,2.3290155517081272,624.3107442548653,270.603686074348,123.71213572358373
ENSG00000237350,32.16117655759979,38.054585818704005,25.6191710687894,40.93840945933543,35.97621259947979,16.0098057995226
ENSG00000237356,18.09066181364988,19.361105065656425,75.69300543051413,22.516125202634488,28.15529681698418,8.732621345194145
ENSG00000237361,506.5385307821967,457.32265413705693,6.987046655124382,400.17295246500385,267.47531976134974,331.83961111737756
ENSG00000237380,77.3878310917245,54.74519363392506,208.4468918778774,42.9853299323022,7.038824204246045,16.0098057995226
ENSG00000237399,23.115845650774848,38.054585818704005,32.60621772391378,15.351903547250787,27.37320523873462,27.65330092644813
ENSG00000237424,75.3777575568745,21.363978003482952,200.29533744689894,100.2991031753718,219.76773348812654,77.13815521588162
ENSG00000237437,29.146066255324808,18.693480753047584,11.645077758540635,25.586505912084643,9.385098938994727,49.48485428943349
ENSG00000237438,479.4025380617218,805.8225453188726,595.0634734614265,66.52491537142008,35.97621259947979,1215.289803872852
ENSG00000237440,464.32698655034693,662.2833181079715,399.4261671179438,589.5130962144302,645.2255520558875,828.1435909025781
ENSG00000237441,6412.134576171458,2475.550951153587,3549.4197008031856,7516.291976733985,6676.715803516498,4459.458633612478
ENSG00000237476,53.26694867352465,10.681989001741476,8.151554430978445,29.680346858018186,26.59111366048506,29.10873781731382
ENSG00000237484,12.06044120909992,54.07756932131622,96.65414539588728,10.234602364833858,7.8209157824956055,13.098932017791219
ENSG00000237489,197.9922431827237,49.40419913305433,172.34715082640142,131.00291026987338,92.28680623344815,80.04902899761301
ENSG00000237491,27.13599272047482,35.38408856826864,23.29015551708127,11.258062601317244,25.026930503985938,174.6524269038829
ENSG00000237493,15.0755515113749,16.690607815221057,18.632124413665018,10.234602364833858,51.618044164471,16.0098057995226
ENSG00000237499,67.33746341747455,107.4875143300236,61.71891212026537,28.656886621534802,49.27176942972232,257.6123296832273
ENSG00000237515,502.5183837124967,118.83712764437392,4.6580311034162545,969.2168439497663,0.7820915782495605,8.732621345194145
ENSG00000237517,92.46338260309939,11.349613314350318,9.316062206832509,66.52491537142008,31.283663129982422,179.01873757648
ENSG00000237522,31.156139790174795,76.10917163740801,44.25129548245442,68.57183584438684,104.80027148544112,129.5338832870465
ENSG00000237523,16.080588278799894,56.74806657175159,104.80569982686572,51.173011824169286,3.9104578912478027,2.910873781731382
ENSG00000237541,381.91397162149747,1325.9018848411606,392.4391204628194,867.8942805379111,415.29062805051666,768.4706783770848
ENSG00000237550,6730.731231445181,7773.14987170475,12100.400298899574,3104.154897254109,3191.7157308364567,14656.249491017508
ENSG00000237614,18.09066181364988,30.710718380006742,18.632124413665018,3.0703807094501574,69.6061504642109,4.366310672597073
ENSG00000237649,717.5962519414453,112.82850883089434,93.16062206832508,1811.5246185755927,3656.2781283166955,1478.723881119542
ENSG00000237651,361.81323627299764,112.82850883089434,237.55958627422896,126.90906932393983,209.60054297088223,206.67203850292813
ENSG00000237669,19.095698581074874,8.011491751306107,15.138601086102828,16.375363783734173,3.128366312998242,4.366310672597073
ENSG00000237686,25.125919185624834,50.73944775827201,9.316062206832509,8.187681891867086,756.2825561673251,145.5436890865691
ENSG00000237753,56.28205897579963,39.38983444392169,39.59326437903816,91.08796104702134,84.46589045095254,75.68271832501593
ENSG00000237765,1326.6485330009914,1877.3595670560644,2000.6243589172811,809.5570470583581,1609.5444680375956,2512.0840736341825
ENSG00000237773,16.080588278799894,32.045967005224426,8.151554430978445,14.328443310767401,7.8209157824956055,0.0
ENSG00000237781,16.080588278799894,41.39270738174822,38.4287566031841,10.234602364833858,16.42392314324077,8.732621345194145
ENSG00000237807,1097.5001500280928,594.8532625344784,285.30440508424556,1679.498248069236,305.7978070955782,228.50359186591348
ENSG00000237840,58.292132510649616,28.707845442180215,30.277202172205655,37.868028749885276,40.66876206897715,39.296796053373654
ENSG00000237854,188.94691227589877,158.89458640090444,365.655441618176,255.86505912084644,204.90799350138488,74.22728143415024
ENSG00000237857,62.31227958034959,12.684861939568002,29.11269439635159,42.9853299323022,50.83595258622144,144.0882521957034
ENSG00000237877,31.156139790174795,53.40994500870738,20.961139965373146,31.727267330984958,13.29555683024253,126.62300950531511
ENSG00000237883,30.1511030227498,55.412817946533906,15.138601086102828,12.28152283780063,173.62433037140244,228.50359186591348
ENSG00000237886,18.09066181364988,8.011491751306107,20.961139965373146,5.117301182416929,14.859739986741651,1.455436890865691
ENSG00000237938,9.04533090682494,11.349613314350318,23.29015551708127,15.351903547250787,20.334381034488576,21.831553362985364
ENSG00000237940,93.46841937052439,96.80552532828213,29.11269439635159,208.7858882426107,280.77087659159224,135.35563085050927
ENSG00000237943,121.6094488584242,139.53348133524804,29.11269439635159,12.28152283780063,3.128366312998242,202.30572783033105
ENSG00000237945,405.02981727227234,323.7977916152885,109.46373093028198,671.389915133101,67.25987572946221,45.11854361683642
ENSG00000237950,16.080588278799894,14.68773487739453,17.467616637810952,21.4926649661511,14.07764840849209,17.46524269038829
ENSG00000237973,2660.3323233739575,4260.778363069631,16876.046687677088,6410.954921331929,1280.2839135945308,36838.563144701504
ENSG00000237975,64.32235311519958,83.45303907610528,168.85362749883922,42.9853299323022,5.474641047746924,18.92067958125398
ENSG00000237976,4.0201470696999735,12.684861939568002,19.79663218951908,7.164221655383701,14.859739986741651,29.10873781731382
ENSG00000237977,4.0201470696999735,18.02585644043874,4.6580311034162545,14.328443310767401,21.898564190987695,110.61320370579251
ENSG00000237984,60.3022060454996,142.87160289829225,308.59456060132686,104.39294412130535,104.80027148544112,40.752232944239346
ENSG00000237988,53.26694867352465,20.02872937826527,10.480569982686573,90.06450081053795,5.474641047746924,8.732621345194145
ENSG00000237989,93.46841937052439,50.07182344566317,24.454663292935336,46.055710641752356,9.385098938994727,53.851164962030566
ENSG00000237991,76.3827943242995,57.41569088436043,53.56735768928692,45.032250405268975,64.91360099471353,139.72194152310632
ENSG00000238000,27.13599272047482,10.014364689132634,6.987046655124382,92.11142128350471,17.988106299739894,4.366310672597073
ENSG00000238005,23.115845650774848,95.47027670306444,44.25129548245442,19.44574449318433,98.54353885944464,979.5090275526101
ENSG00000238018,45.226654534124705,218.3131502230914,271.3303117739968,15.351903547250787,24.244838925736378,72.77184454328454
ENSG00000238035,17.085625046224887,12.01723762695916,69.87046655124381,6.140761418900315,29.719479973483303,48.0294173985678
ENSG00000238045,266.3347433676233,100.14364689132634,114.12176203369823,386.8679693907198,405.90552911152196,125.16757261444943
ENSG00000238058,57.287095743224626,15.355359190003371,36.099741051475974,45.032250405268975,57.874776790467486,26.197864035582437
ENSG00000238078,32.16117655759979,56.74806657175159,44.25129548245442,10.234602364833858,7.038824204246045,42.20766983510504
ENSG00000238083,341.71250092449776,196.94917221960847,232.9015551708127,228.23163273579502,292.50225026533565,96.0588347971356
ENSG00000238098,38.19139716214975,26.037348191744847,18.632124413665018,40.93840945933543,27.37320523873462,299.81999951833234
ENSG00000238103,21.10577211592486,38.054585818704005,22.12564774122721,15.351903547250787,10.949282095493848,36.38592227164227
ENSG00000238105,615.082501664096,468.00464313879843,190.9792752400664,416.548316248738,1295.925745159522,241.6025238837047
ENSG00000238113,70.35257371974954,115.49900608132971,81.51554430978445,25.586505912084643,13.29555683024253,718.9858240876514
ENSG00000238121,24.12088241819984,46.73370188261896,68.70595877538975,25.586505912084643,10.167190517244288,21.831553362985364
ENSG00000238123,11.055404441674927,10.681989001741476,116.45077758540636,17.398824020217557,85.2479820292021,7.277184454328455
ENSG00000238133,15.0755515113749,40.72508306913937,22.12564774122721,12.28152283780063,3.128366312998242,8.732621345194145
ENSG00000238142,54.27198544094964,86.7911606391495,249.2046640327696,15.351903547250787,234.62747347486817,109.15776681492682
ENSG00000238164,131.65981653267414,69.43292851131959,135.08290199907137,100.2991031753718,118.87791989393321,23.286990253851055
ENSG00000238178,1000.0115835878685,178.9233157791697,3.493523327562191,4535.975768094366,7.038824204246045,13.098932017791219
ENSG00000238186,44.22161776669971,25.369723879136004,8.151554430978445,19.44574449318433,14.859739986741651,11.643495126925528
ENSG00000238197,103.51878704477433,180.92618871699625,145.56347198175794,146.35481381712415,78.99124940320561,205.21660161206242
ENSG00000238198,31.156139790174795,48.06895050783664,208.4468918778774,15.351903547250787,15.641831564991211,49.48485428943349
ENSG00000238227,2575.909234910258,494.0419913305433,1841.0867936252746,3562.665083198666,1236.4867852125553,1579.1490265892746
ENSG00000238228,14.070514743949907,26.037348191744847,40.75777215489222,11.258062601317244,82.11961571620387,186.29592203080844
ENSG00000238249,81.40797816142447,54.07756932131622,80.35103653393038,167.84747878327525,56.31059363396836,186.29592203080844
ENSG00000238273,21.10577211592486,142.2039785856834,5.822538879270318,16.375363783734173,72.73451677720914,103.33601925146407
ENSG00000238278,64.32235311519958,42.06033169435706,59.38989656855724,61.40761418900315,53.96431889921968,93.14796101540422
ENSG00000238287,22.110808883349854,14.020110564785687,13.974093310248763,17.398824020217557,7.8209157824956055,30.56417470817951
ENSG00000238832,10.050367674249934,22.031602316091792,30.277202172205655,6.140761418900315,39.10457891247803,101.88058236059837
ENSG00000239213,141.71018420692408,104.14939276697939,218.92746186056397,217.99703037096117,116.53164515918452,291.0873781731382
ENSG00000239218,25.125919185624834,17.358232127829897,30.277202172205655,26.60996614856803,2.3462747347486816,24.742427144716746
ENSG00000239246,20.100735348499867,40.72508306913937,16.30310886195689,27.633426385051415,35.97621259947979,29.10873781731382
ENSG00000239264,553.7752588511713,178.25569146656088,433.1968926177117,779.87670020034,366.80095019904394,193.5731064851369
ENSG00000239282,183.92172843877378,79.44729320045222,203.78886077446114,166.82401854679188,90.72262307694903,100.42514546973268
ENSG00000239305,2280.42842528731,4756.823227338001,3144.1709948059715,2028.4981887100705,7593.327133224983,8959.669500169193
ENSG00000239306,2805.0576178831566,2155.0912811013427,2631.787573430184,4208.468492419683,3761.8604913803865,3167.0306745237435
ENSG00000239332,65.32738988262457,69.43292851131959,68.70595877538975,39.914949222852044,3.128366312998242,97.5142716880013
ENSG00000239382,89.44827230082441,42.06033169435706,52.40284991343286,102.34602364833857,156.41831564991213,78.59359210674731
ENSG00000239388,52.261911906099655,116.16663039393855,72.19948210295195,83.92373939163762,36.75830417772935,157.18718421349462
ENSG00000239407,21.10577211592486,34.716464255659794,66.37694322368162,33.77418780395173,43.79712838197539,24.742427144716746
ENSG00000239415,87.43819876597442,112.1608845182855,48.90932658587067,23.53958543911787,92.28680623344815,387.1462129702738
ENSG00000239445,17.085625046224887,43.39558031957475,147.89248753346607,7.164221655383701,12.513465251992969,208.12747539379382
ENSG00000239467,70.35257371974954,94.80265239045559,62.883419896119435,66.52491537142008,211.9468177056309,122.25669883271804
ENSG00000239474,19.095698581074874,51.40707207088085,9.316062206832509,10.234602364833858,61.78523468171529,81.50446588847869
ENSG00000239521,475.3823909920219,590.1798923462165,643.9728000472971,465.67440759994054,529.4759984749525,381.32446540681104
ENSG00000239523,28.141029487899814,14.020110564785687,48.90932658587067,36.84456851340189,28.937388395233743,40.752232944239346
ENSG00000239552,19.095698581074874,16.690607815221057,29.11269439635159,22.516125202634488,2.3462747347486816,0.0
ENSG00000239556,34.171250092449775,16.690607815221057,37.264248827330036,50.1495515876859,33.629937864731104,109.15776681492682
ENSG00000239559,114.57419148644925,84.12066338871412,62.883419896119435,65.50145513493669,41.45085364722671,138.26650463224064
ENSG00000239569,134.6749268349491,34.716464255659794,97.81865317174135,42.9853299323022,128.26301883292794,158.64262110436033
ENSG00000239650,7.035257371974954,24.03447525391832,20.961139965373146,5.117301182416929,9.385098938994727,17.46524269038829
ENSG00000239653,34.171250092449775,55.412817946533906,46.58031103416254,31.727267330984958,31.283663129982422,78.59359210674731
ENSG00000239665,750.76246526647,1098.2419942415454,1192.4559624745611,480.00285091070793,461.43403116724073,2071.0866957018784
ENSG00000239672,1768.8647106679884,786.4614402532162,1156.3562214230851,4017.081428197289,3642.2004799082038,2792.983393571261
ENSG00000239697,1739.7186444126635,1402.6786807911776,3388.717627735325,786.0174616192403,1130.122330570615,1627.1784439878425
ENSG00000239704,49.24680160382468,57.41569088436043,81.51554430978445,21.4926649661511,14.859739986741651,91.69252412453854
ENSG00000239713,1209.0592312122672,828.5217719475733,243.3821251534993,1323.3340857730177,1885.6227951596907,101.88058236059837
ENSG00000239763,38.19139716214975,32.71359131783327,25.6191710687894,12.28152283780063,44.579219960224954,103.33601925146407
ENSG00000239779,833.1754801953196,289.7489516722375,678.9080333229191,997.873730571301,769.5781129975676,433.7201934779759
ENSG00000239789,973.8806276348187,789.1319375036516,752.2720232017251,1390.8824613809213,686.6764057031141,1055.1917458776259
ENSG00000239819,73.36768402202452,24.03447525391832,1.1645077758540636,7.164221655383701,0.7820915782495605,8.732621345194145
ENSG00000239827,48.24176483639968,61.421436760013485,26.78367884464346,39.914949222852044,18.770197877989453,29.10873781731382
ENSG00000239830,210.05268439182362,116.16663039393855,98.98316094759541,71.642216553837,78.99124940320561,259.067766574093
ENSG00000239855,456.286692410947,255.03248741657774,5.822538879270318,28.656886621534802,1.564183156499121,20.376116472119673
ENSG00000239857,360.80819950557265,76.10917163740801,150.2215030851742,516.8474194241098,161.11086511940948,103.33601925146407
ENSG00000239883,79.39790462657447,222.31889609874446,123.43782424053074,46.055710641752356,181.44524615389807,46.57398050770211
ENSG00000239887,2824.1533164642315,1137.631828685467,1227.391195750183,3655.799964718654,4393.008395027782,14091.539977361621
ENSG00000239900,3256.3191264569787,2052.277136959581,2778.515553187796,4228.93769714935,2769.386278581694,5059.098632649142
ENSG00000239911,233.16853004259846,168.24132677742824,324.89766946328376,77.78297797273731,462.2161227454903,1403.0411627945261
ENSG00000239951,4072.408981606073,2996.9655393010926,13.974093310248763,609.9823009440979,614.7239805041546,222.6818443024507
ENSG00000239961,15.0755515113749,13.352486252176845,2.3290155517081272,23.53958543911787,19.552289456239016,10.188058236059836
ENSG00000239998,59.29716927807461,75.44154732479917,46.58031103416254,204.69204729667715,86.03007360745167,43.66310672597073
ENSG00000240024,253.26926539109834,271.72309523179877,357.5038871871975,88.01758033757118,40.66876206897715,563.2540767650224
ENSG00000240038,393.97441283059743,631.5725997279648,1050.3860138203654,22.516125202634488,111.83909568968717,720.441260978517
ENSG00000240050,3.01511030227498,28.040221129571375,45.41580325830848,19.44574449318433,4.692549469497363,5.821747563462764
ENSG00000240053,102.51375027734933,112.82850883089434,91.99611429247102,51.173011824169286,86.81216518570122,126.62300950531511
ENSG00000240057,24.12088241819984,20.69635369087411,25.6191710687894,4.093840945933543,10.949282095493848,16.0098057995226
ENSG00000240065,1148.7570251667676,676.971052985366,967.7059617347269,2065.3427572234723,813.375241379543,355.1266013712286
ENSG00000240087,12.06044120909992,14.020110564785687,5.822538879270318,6.140761418900315,17.988106299739894,43.66310672597073
ENSG00000240137,115.57922825387425,78.77966888784339,65.21243544782756,146.35481381712415,83.68379887270298,139.72194152310632
ENSG00000240184,1457.3033127662404,1632.3414443286192,1866.7059646940638,2084.788501716657,443.4459248675009,654.946600889561
ENSG00000240204,134.6749268349491,58.75093950957812,6.987046655124382,132.02637050635676,244.0125724138629,717.5303871967857
ENSG00000240207,91.4583458356744,244.35049841483627,171.18264305054734,17.398824020217557,95.41517254644639,280.89931993707836
ENSG00000240216,66.33242665004957,272.39071954440766,4.6580311034162545,70.61875631735361,278.4246018568436,30.56417470817951
ENSG00000240219,101.50871350992433,102.14651982915287,15.138601086102828,10.234602364833858,154.07204091516343,183.38504824907707
ENSG00000240225,623.1227958034959,1381.9823271003033,940.9222828900834,375.60990678940254,231.49910716186994,1094.4885419309996
ENSG00000240230,945.7395981469188,444.6377921974889,685.8950799780434,842.3077746258265,620.9807131301511,1002.7960178064611
ENSG00000240288,27.13599272047482,53.40994500870738,19.79663218951908,22.516125202634488,26.59111366048506,64.0392231980904
ENSG00000240291,65.32738988262457,104.81701707958823,58.22538879270318,4.093840945933543,94.63308096819684,190.66223270340552
ENSG00000240303,35.17628685987477,55.412817946533906,221.2564774122721,27.633426385051415,35.97621259947979,46.57398050770211
ENSG00000240342,4132.711187651573,970.0581262206478,1109.7759103889225,2277.199026175533,2035.7843781836061,1681.0296089498731
ENSG00000240344,849.2560684741194,919.9863027749846,698.7046655124382,946.7007187471319,1165.3164515918452,1221.1115514363148
ENSG00000240356,319.6016920411479,134.1924868343773,394.76813601452756,366.3987646610521,265.9111366048506,190.66223270340552
ENSG00000240370,98.49360320764936,64.7595583230577,79.18652875807632,53.21993229713606,82.90170729445342,32.0196115990452
ENSG00000240376,95.47849290537437,91.46453082741138,67.54145099953568,38.89148898636866,64.91360099471353,45.11854361683642
ENSG00000240382,593.9767295481711,360.5171288087748,8.151554430978445,120.76830790503952,32.065754708231985,36.38592227164227
ENSG00000240395,13.065477976524914,26.037348191744847,5.822538879270318,14.328443310767401,17.988106299739894,16.0098057995226
ENSG00000240401,24.12088241819984,82.1177904508876,94.32512984417914,47.07917087823574,33.629937864731104,158.64262110436033
ENSG00000240429,78.39286785914949,50.07182344566317,79.18652875807632,75.73605749977055,128.26301883292794,48.0294173985678
ENSG00000240445,56.28205897579963,50.73944775827201,62.883419896119435,74.71259726328717,51.618044164471,16.0098057995226
ENSG00000240449,54.27198544094964,18.02585644043874,37.264248827330036,124.86214885097306,48.489677851472756,39.296796053373654
ENSG00000240489,16.080588278799894,17.358232127829897,13.974093310248763,31.727267330984958,27.37320523873462,14.55436890865691
ENSG00000240498,9.04533090682494,24.702099566527163,5.822538879270318,49.12609135120252,60.22105152521617,1.455436890865691
ENSG00000240541,129.64974299782415,152.21834327481602,25.6191710687894,72.66567679032039,398.8667049072759,387.1462129702738
ENSG00000240583,26847.54716822385,27056.81051709855,20565.207321582762,5328.133991132506,3742.3082019241474,6852.196882195673
ENSG00000240616,13.065477976524914,17.358232127829897,17.467616637810952,3.0703807094501574,24.244838925736378,27.65330092644813
ENSG00000240671,62.31227958034959,83.45303907610528,1.1645077758540636,9.211142128350472,0.7820915782495605,4.366310672597073
ENSG00000240682,1413.0816949995408,872.5849765797568,1269.3134756809293,1541.331116143979,1009.6802275201827,2337.4316467302997
ENSG00000240694,272.3649639721732,674.3005557349306,104.80569982686572,378.68028749885275,79.77334098145518,39.296796053373654
ENSG00000240731,101.50871350992433,139.53348133524804,88.50259096490883,63.454534661969916,121.22419462868189,387.1462129702738
ENSG00000240747,39.196433929574745,90.79690651480254,74.52849765466007,22.516125202634488,7.038824204246045,761.1934939227564
ENSG00000240764,13.065477976524914,19.361105065656425,5.822538879270318,34.797648040435114,2.3462747347486816,17.46524269038829
ENSG00000240771,1438.2076141851655,526.7555826483765,805.839380891012,996.8502703348178,471.60122168448504,615.6498048361873
ENSG00000240800,198.9972799501487,605.5352515362199,17.467616637810952,0.0,2444.818273608126,4.366310672597073
ENSG00000240809,18.09066181364988,34.716464255659794,41.92227993074629,51.173011824169286,61.78523468171529,7.277184454328455
ENSG00000240849,1872.3834977127626,1699.1038755895036,2628.2940501026214,2920.955514923583,1048.0027148544111,7485.311929722248
ENSG00000240854,25.125919185624834,34.716464255659794,55.896373240995054,41.96186969581881,56.31059363396836,97.5142716880013
ENSG00000240857,1024.1324660060682,1335.9162495302933,1119.0919725957551,1019.3663955374523,1625.1862996025868,1264.7746581622855
ENSG00000240859,377.89382455179754,289.7489516722375,183.99222858494204,60.38415395251976,23.46274734748682,1113.4092215122537
ENSG00000240864,528.6493396655466,313.78342692615587,1.1645077758540636,308.0615311814991,2.3462747347486816,8.732621345194145
ENSG00000240875,266.3347433676233,295.7575704857171,408.7422293247763,315.2257528368828,917.3934212867346,666.5900960164864
ENSG00000240889,34.171250092449775,22.699226628700636,25.6191710687894,54.24339253361944,57.874776790467486,253.24601901063022
ENSG00000240891,13.065477976524914,10.014364689132634,16.30310886195689,28.656886621534802,12.513465251992969,1.455436890865691
ENSG00000240898,35.17628685987477,60.75381244740464,16.30310886195689,18.422284256700944,17.988106299739894,34.93048538077658
