,logFC,logCPM,F,PValue,FDR,neg_signed_logpval
ENSG00000133816,1.73060115433515,6.37022830491562,332.23563893744,1.35017245103664e-35,1.16046702821438e-33,34.869610757615774
ENSG00000066044,0.67065928477409,6.36700114608119,332.117506935505,1.37078737155552e-35,1.1728056155632799e-33,34.86302990518251
ENSG00000138316,3.64551351985773,2.0732364870572,331.842135692121,1.42009422984111e-35,1.20709150186316e-33,34.8476828372069
ENSG00000124440,-4.7242074595447,3.07037464623815,331.822131560138,1.42374564717809e-35,1.20709150186316e-33,-34.84656759068066
ENSG00000117399,3.22027749968887,4.35783113998863,331.475137147412,1.4886260788245701e-35,1.25641382157369e-33,34.82721437699375
ENSG00000121152,2.65074949205846,3.2293700642408,331.170356146043,1.5480925331605902e-35,1.30074483380403e-33,34.81020308406657
ENSG00000167461,0.877728655587706,5.36394305640332,330.438758801703,1.70089940135737e-35,1.4227567894300399e-33,34.76932137170627
ENSG00000075218,2.87947674163521,2.86180584738699,329.873294958528,1.82946071353408e-35,1.52349357286614e-33,34.737676912265684
ENSG00000101447,3.43099610776427,3.6484275898621,329.697738101085,1.8713534501886702e-35,1.55148449540642e-33,34.72784417777555
ENSG00000146670,2.81599793389097,4.00969578873776,329.604168976066,1.89407911239548e-35,1.56340794400679e-33,34.72260188522754
ENSG00000214140,-2.13381312242358,0.431194126627046,329.478867460925,1.92495233743625e-35,1.58192245379575e-33,-34.71558001932156
ENSG00000143549,1.32243443194475,8.65536921109592,328.901591410339,2.07393970375819e-35,1.69691738992652e-33,34.683203874131046
ENSG00000154678,-3.29379859272188,3.95073964561149,328.429831590898,2.20437727266693e-35,1.7958007373026198e-33,-34.65671407523966
ENSG00000121621,2.42453643039895,2.49757080448399,328.164854608121,2.28127210495269e-35,1.8503980705843598e-33,34.641822909974806
ENSG00000136011,-3.36832268951951,1.67476287646328,327.984518787517,2.3351604008421401e-35,1.88594398407669e-33,-34.63168328263188
ENSG00000237248,-1.78454208190488,1.83532784056754,327.615735164089,2.4494298872393503e-35,1.96974110717613e-33,-34.610934987324555
ENSG00000168078,3.53810756799604,3.12614825242981,327.371025930229,2.5283797572871803e-35,2.0245406629183697e-33,34.597157695378634
ENSG00000108799,-1.2459926778713,5.97320682259523,326.950689995115,2.67008691903116e-35,2.1289114298675298e-33,-34.573474600867186
ENSG00000153291,-2.77698476811127,2.90922278933956,326.844402491307,2.70718273680026e-35,2.1493424974333298e-33,-34.56748242804721
ENSG00000151623,-2.3619999601316,4.34866921025055,326.429532671691,2.8570680170397704e-35,2.2587714529651498e-33,-34.544079420424595
ENSG00000143319,0.929264724391103,5.91859516648446,326.224027270778,2.9344143253500103e-35,2.31017316025559e-33,34.53247856584743
ENSG00000164488,-4.43486911121185,1.28032267745871,325.818444669377,3.09337574769064e-35,2.4251289282209e-33,-34.509567323696366
ENSG00000138131,-2.64178925858367,4.170871822064,325.587332213188,3.1878482305701e-35,2.4887796790080003e-33,-34.496502362995784
ENSG00000205364,-2.89202233157388,2.31319114931473,325.434467791317,3.25194330911461e-35,2.52828472128135e-33,-34.48785703403532
ENSG00000154920,2.24138046537563,1.64023617999908,323.844974713907,4.0014452783554e-35,3.09814380911343e-33,34.39778311791054
ENSG00000171320,3.04596053447104,2.46440253443114,323.60886102652,4.12691039598125e-35,3.17006410864289e-33,34.38437496047886
ENSG00000107731,1.89982861137787,5.73127864342212,323.606523534831,4.12817229283698e-35,3.17006410864289e-33,34.3842421853472
ENSG00000112742,2.79104310819995,3.30689900270758,323.060752236969,4.4338238450926704e-35,3.39087989328577e-33,34.35322156530902
ENSG00000175643,2.47389766966347,3.35190612198469,322.658600675115,4.6737003632567505e-35,3.5598017766805595e-33,34.330339134210696
ENSG00000088992,-2.51320772261154,2.45648203710621,322.297934497672,4.90005298354521e-35,3.71709687257841e-33,-34.30979922398436
ENSG00000162407,-1.72957375030537,7.21878762590427,321.7053665262,5.29644545796924e-35,4.00159268330523e-33,-34.276015495660076
ENSG00000183682,2.39492118441097,-0.15637837427612,321.558877590541,5.399372632288391e-35,4.06297369522841e-33,34.26765669909624
ENSG00000164087,1.88477046441153,2.969877213133,320.389632913078,6.297422358426481e-35,4.7197921091934795e-33,34.20083717825856
ENSG00000234456,-1.97919345540604,4.84614447189002,320.159625734224,6.491251340881371e-35,4.8456803336292495e-33,-34.187671574685766
ENSG00000094963,-3.82493788320991,6.68987193059014,319.820206946007,6.78843305313589e-35,5.04741548081775e-33,-34.16823046061065
ENSG00000187260,-2.57809701890973,2.88925281138693,319.53033473608,7.053177802283751e-35,5.22353329965971e-33,-34.15161516796634
ENSG00000278058,-1.95302988313438,-1.03761578736525,319.223479736482,7.344897200488681e-35,5.4181629466754494e-33,-34.13401427823628
ENSG00000158301,-1.23561019498007,4.25185536255963,319.059534758863,7.50575817268824e-35,5.51511336790822e-33,-34.124605432190315
ENSG00000161800,1.87424255293113,5.10040518860463,318.952286389972,7.612924362610071e-35,5.5720063977431596e-33,34.1184484850713
ENSG00000116678,-2.62510480315755,5.68814163404949,318.240278629529,8.36499204466256e-35,6.0986325268810196e-33,-34.07753446772738
ENSG00000259407,-2.20959789690194,-0.256641947743999,317.430410871618,9.312905161530411e-35,6.76340713223238e-33,-34.03091481968373
ENSG00000106462,2.13108794924311,3.9262151431434,317.225948046439,9.569051068052411e-35,6.922598836374439e-33,34.019131127671635
ENSG00000137216,1.19244355510397,5.78807703923668,317.111871584865,9.71506733470342e-35,7.001200640397609e-33,34.01255418497786
ENSG00000065534,-2.08307124013757,8.41210628872739,316.138376366589,1.10571369479355e-34,7.9378381223551e-33,-33.95635731142901
ENSG00000162073,2.3253620181294,4.33628605435201,315.008538246048,1.2853607733138798e-34,9.19229191205425e-33,33.89097495803794
ENSG00000143315,0.973285842926428,4.9913922912126,314.699645453339,1.33946194338976e-34,9.54277506969348e-33,33.873069620996134
ENSG00000103522,2.53800713521396,1.52795505303296,312.927052334821,1.69797736606343e-34,1.20511370863373e-32,33.77006810317291
ENSG00000136450,0.686503568620546,7.43859888875968,312.465992375011,1.80631479540476e-34,1.27716680458487e-32,33.7432065607813
ENSG00000186185,3.5010220630594,2.64447980810686,312.006245285556,1.9213546516405298e-34,1.35339932736047e-32,33.71639246385539
ENSG00000112320,-1.75294347867788,3.18530070667623,311.771804511555,1.98286043502565e-34,1.39149273299908e-32,-33.702707852830144
ENSG00000134375,1.12130675239333,5.87490126706295,311.308641987962,2.11032716553942e-34,1.47541791420568e-32,33.67565021049661
ENSG00000173218,1.19549308019526,5.5127613552487,311.093797605215,2.17225546077104e-34,1.5130687943668e-32,33.66308910234319
ENSG00000130176,-3.40171369366001,6.6554882056271,310.897269740469,2.23052293503985e-34,1.5479003049571e-32,-33.65159330682719
ENSG00000160877,1.33184847103888,6.1023307295349,309.752119846906,2.60314278932628e-34,1.79981868795596e-32,33.5845020090265
ENSG00000277954,-1.88490975909972,0.815475404761934,309.17983289937,2.81251602298703e-34,1.93743061480544e-32,-33.55090499468501
ENSG00000152580,-3.29148520533563,4.6038797165195,308.853879353227,2.93934808457267e-34,2.01738333555451e-32,-33.531748980699156
ENSG00000105997,-2.2764844637519,2.66025277618264,308.695180731312,3.00319110662031e-34,2.05367853156003e-32,-33.52241703080139
ENSG00000072163,-2.11199562633412,5.47239693575943,308.627112250492,3.0310051602183e-34,2.06516158861856e-32,-33.518413324255135
ENSG00000144230,-3.01381618807651,0.260148278666706,307.945371821963,3.32446357361554e-34,2.25690123111718e-32,-33.47827842128213
ENSG00000198478,-1.8924857452276,5.49162720339293,307.840917719878,3.3719154143222897e-34,2.28085123170241e-32,-33.472123328339656
ENSG00000178966,1.31925555304162,4.07513087497389,307.574326740612,3.49617230332723e-34,2.35639498012383e-32,33.45640717199294
ENSG00000231367,-3.70073395042739,2.74118852558468,306.865558421463,3.84968271920375e-34,2.58535860608318e-32,-33.41457506243361
ENSG00000158458,-3.53706624589469,2.32389742942801,306.712443631796,3.93071170502145e-34,2.63034804346382e-32,-33.40552880800127
ENSG00000119138,-1.43999385001628,6.7327545675197,306.647611530467,3.96554212038365e-34,2.64421219607219e-32,-33.40169743286159
ENSG00000088854,-1.09664359203486,5.22935530365067,306.508534361221,4.04132329943443e-34,2.68518704473415e-32,-33.39347640529998
ENSG00000143569,0.881001767347062,7.59713129453183,306.391529008197,4.1062183907598894e-34,2.71866480521795e-32,33.38655795623682
ENSG00000078549,-2.83675292620801,3.07078468748003,305.266856122633,4.78676354252303e-34,3.15808410198077e-32,-33.31995802535152
ENSG00000259728,-1.62043527922921,0.472680281768533,305.090808974076,4.9032407581689794e-34,3.2235797223092003e-32,-33.30951678156982
ENSG00000203727,-3.30862652975473,4.47246268339119,304.600075867844,5.24338257430369e-34,3.4351489263891e-32,-33.28038845358755
ENSG00000166797,0.949681603936377,4.93818537109682,304.496382762586,5.31827537067816e-34,3.47207406342846e-32,33.27422917943961
ENSG00000135823,0.889264849259842,5.91965113906522,304.273575526815,5.482902816118249e-34,3.56712326616693e-32,33.26098945187279
ENSG00000254986,1.48270559212715,5.54028808839589,304.185922453222,5.5490806864806794e-34,3.59768598002037e-32,33.2557789602753
ENSG00000013810,2.02493500847613,4.70040636463705,303.013422922323,6.51666345106557e-34,4.21043872698674e-32,33.18597470728724
ENSG00000134121,-3.32369340596009,5.28500453104595,302.867011200672,6.64899011185819e-34,4.28117277408546e-32,-33.17724431291545
ENSG00000086598,0.828393906241244,8.49602663594754,302.767939898688,6.74007862759328e-34,4.32496072757587e-32,33.17133503709514
ENSG00000102384,2.20134218441193,2.1858068590914,302.591757712193,6.90521385261431e-34,4.41580177325715e-32,33.160822866893874
ENSG00000148541,-2.22063626120653,2.73167850057404,302.173361912423,7.314072028232649e-34,4.66135263921752e-32,-33.13584076708931
ENSG00000125505,1.35999192116394,6.44532869323602,301.45076643193,8.07912463451573e-34,5.13147655176004e-32,33.09263569207121
ENSG00000104889,1.60112849972107,4.38777857179416,301.387931262199,8.14938588188236e-34,5.15861632664966e-32,33.08887511741447
ENSG00000163348,0.875469701349381,6.25068868903465,301.318349332216,8.22791706495806e-34,5.19079064128347e-32,33.084710094518954
ENSG00000180660,-2.82489225603184,2.26327375832783,301.175891511924,8.39110791666328e-34,5.27597949780268e-32,-33.07618069348276
ENSG00000164932,2.83422400857014,6.07208663807302,301.141495855194,8.43100067044008e-34,5.28333309572026e-32,33.07412087616304
ENSG00000143418,1.32712247403495,7.98568185676416,300.089302421457,9.74930559971598e-34,6.08909130072928e-32,33.01102631609133
ENSG00000117139,1.18154668776003,7.24899930586273,300.012306746124,9.853647731438199e-34,6.13381387189228e-32,33.0064029678402
ENSG00000140694,0.811666967617376,6.15768850396101,299.951937258891,9.9362528353481e-34,6.16475395284495e-32,33.00277736608059
ENSG00000133800,-4.59751961801817,5.74089538496503,299.925127679732,9.973162681022289e-34,6.16723264535692e-32,-33.001167096742925
ENSG00000154265,-1.67198693402787,5.12085249172146,299.736309495283,1.0237098828471399e-33,6.30962239306145e-32,-32.98982310403445
ENSG00000163468,1.15544227353834,8.32239237890504,299.677520860614,1.03207180750012e-33,6.34030474004257e-32,32.9862900851544
ENSG00000146410,2.44726289366168,1.17272778299564,299.581789344925,1.0458373986807e-33,6.40387429381708e-32,32.98053583205097
ENSG00000160161,3.15127358268023,3.34974311467649,299.371453113981,1.07674238123526e-33,6.57163582970852e-32,32.96788819251562
ENSG00000135127,2.79713360647208,3.72795086263079,299.269752571867,1.09201709646621e-33,6.64322218717121e-32,32.96177056232467
ENSG00000184432,0.943520267698299,7.8786256852455,298.236306202892,1.26031928037756e-33,7.61998307734991e-32,32.89951941984999
ENSG00000163840,0.994494460764753,6.63503275013626,298.234066800166,1.26071129528658e-33,7.61998307734991e-32,32.89938435610675
ENSG00000118946,1.74704240140755,3.33345966093586,298.095043243385,1.2852923731383e-33,7.73744382183065e-32,32.890998069533055
ENSG00000179889,1.06957063495613,7.64432470196456,298.077638282732,1.28840394535473e-33,7.73744382183065e-32,32.889947953952344
ENSG00000162063,1.72962152221375,4.41891179921628,297.962689635952,1.3091472782107699e-33,7.836898578861101e-32,32.88301149285623
ENSG00000065911,1.53767103827601,6.33513407135965,297.631724987201,1.37079053147727e-33,8.15866421910557e-32,32.8630289040535
ENSG00000051341,2.58761165033421,2.42663579488662,297.627445944253,1.37160656936449e-33,8.15866421910557e-32,32.86277044348133
ENSG00000100154,-1.27957075023814,5.45730112304518,297.196093423639,1.4564572593217599e-33,8.63596192022525e-32,-32.83670225550117
ENSG00000183010,2.37481504250015,5.84063729333484,296.915329574143,1.5145376456219699e-33,8.95201636152015e-32,32.81971992729468
ENSG00000121594,2.21133617545077,-0.144503438921628,296.390923866771,1.62941079318913e-33,9.600713846536101e-32,32.787969411256654
ENSG00000151689,-1.2269350323808,4.01472838074161,296.122333272043,1.69164167779291e-33,9.93614110244695e-32,-32.77169162347045
ENSG00000182481,1.98674505705835,6.74747633171777,295.900507152107,1.74485805015703e-33,1.02166891518101e-31,32.75823989852777
ENSG00000277639,-3.66701047368693,3.02731818116239,295.737921789323,1.78494179718331e-33,1.04188331631849e-31,-32.7483759406578
ENSG00000078596,-2.57843676629564,5.92046502354691,295.195632628095,1.92554140320605e-33,1.12046177862956e-31,-32.715447138692454
ENSG00000172061,4.1285781831719,6.72214657306923,295.085168238317,1.95553609018969e-33,1.1343925610490501e-31,32.70873416456197
ENSG00000104888,-2.99510212678794,1.84403444990482,295.048974391864,1.96546696537534e-33,1.1366343990814101e-31,-32.70653425119559
ENSG00000089685,3.71138667620911,4.5826695740444,294.887417309279,2.01042465500418e-33,1.1590562080250201e-31,32.696712198377575
ENSG00000120334,1.39810610801675,3.12021187159956,294.729477486568,2.0553874789088e-33,1.18134341080718e-31,32.687106293452636
ENSG00000198018,1.58170316645146,3.9769855147838,294.584201238835,2.09764844253037e-33,1.20194614274286e-31,32.67826729605793
ENSG00000186642,-2.9439770532148,5.33595761542319,293.939613068224,2.2960919903697398e-33,1.31164254949872e-31,-32.63901071640052
ENSG00000139874,-3.05510375910876,0.705430348373338,292.64627894293,2.75387279370234e-33,1.5683682229665901e-31,-32.56005612445275
ENSG00000077264,-2.98434800392897,3.24536182084001,292.391991331697,2.85428354839554e-33,1.6206276014026402e-31,-32.544502885675925
ENSG00000075702,2.60162067479446,3.12015721201234,292.176419171233,2.94232077714461e-33,1.6655669003431602e-31,32.531309981455685
ENSG00000139263,-1.57065321651421,5.18342293766165,291.889936823316,3.06360997158002e-33,1.72900180835828e-31,-32.513766525583975
ENSG00000162849,3.11128181397526,4.63173002441746,291.814252437911,3.09649420470837e-33,1.7423126700786999e-31,32.5091297284642
ENSG00000122592,-2.64599976848657,1.46344057756509,291.402470674383,3.2818087583335796e-33,1.84105541032624e-31,-32.483886730297044
ENSG00000243836,-2.80979620799872,1.0768753416955,291.296218220581,3.33143178026584e-33,1.8633145452788401e-31,-32.47736907561435
ENSG00000280143,-2.19786385466819,3.63864532878399,290.744997494098,3.60139732992119e-33,2.00831493365278e-31,-32.443528961752
ENSG00000226329,-2.63919337057264,0.590756661697304,290.55143913739,3.7013896147715e-33,2.0579506591090103e-31,-32.431635197898814
ENSG00000071553,1.15154082404398,7.73713952904532,290.50027630893,3.7282893288310495e-33,2.0634920773634e-31,32.42849039217668
ENSG00000166265,-1.90375832554195,5.50370381618985,290.490632136254,3.73338215416658e-33,2.0634920773634e-31,-32.42789755281381
ENSG00000105664,4.78802411404799,6.26930174335664,290.296802550747,3.8372527390418495e-33,2.1146648403360903e-31,32.41597959523577
ENSG00000104522,1.581463391686,6.20573979966132,289.787674052526,4.12432070664398e-33,2.2661993278706204e-31,32.38464757139279
ENSG00000081377,-1.55246135885793,4.79778509011574,289.699583410155,4.17616449498751e-33,2.28797643691757e-31,-32.379222403238934
ENSG00000133195,1.5384546880298,6.26150010818183,288.83963641468,4.71846787432724e-33,2.57491025828181e-31,32.326198997497904
ENSG00000132676,0.888438103812055,6.96901645120726,288.82636031435,4.72737967043253e-33,2.57491025828181e-31,32.3253795167679
ENSG00000205221,-3.88515342644767,3.86223921974808,288.404196264948,5.01987774303398e-33,2.72630287742689e-31,-32.29930685978173
ENSG00000163808,2.46014408431092,3.00631894629153,288.065005686611,5.26818846486191e-33,2.8528915394831704e-31,32.27833869692485
ENSG00000169252,-2.95142662248459,3.40273163639681,287.685603836713,5.5607876941067095e-33,3.0026651015699502e-31,-32.2548636855809
ENSG00000163884,-3.54820384682849,3.54459107630766,287.46562029005,5.7379626864412e-33,3.0894312314899104e-31,-32.241242280266626
ENSG00000160606,2.17519796046536,3.04269824503925,286.746193458821,6.35853560544907e-33,3.4137501902377997e-31,32.19664289248072
ENSG00000146592,-2.17248221786024,4.12427121915557,286.587210027969,6.5046480975237e-33,3.48221689723719e-31,-32.18677619386605
